raceId,year,circuitId,name,qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,raceId,driverId,constructorId,grid,positionOrder,points,laps,rank,fastestLapSpeed,driverid,driverref
1086,2022,11,"Hungarian Grand Prix",9447,1086,854,210,47,15,1:19.164,1:19.202,\N,1086,854,210,15,14,0.0,69,13,189.674,854,mick_schumacher
1086,2022,11,"Hungarian Grand Prix",9441,1086,817,1,3,9,1:18.775,1:18.198,1:18.379,1086,817,1,9,15,0.0,69,17,188.533,817,ricciardo
1086,2022,11,"Hungarian Grand Prix",9445,1086,825,210,20,13,1:18.993,1:18.825,\N,1086,825,210,13,16,0.0,69,15,188.856,825,kevin_magnussen
1086,2022,11,"Hungarian Grand Prix",9449,1086,848,3,23,17,1:19.256,\N,\N,1086,848,3,17,17,0.0,69,12,189.911,848,albon
1086,2022,11,"Hungarian Grand Prix",9452,1086,849,3,6,20,1:19.570,\N,\N,1086,849,3,19,18,0.0,69,8,191.221,849,latifi
1086,2022,11,"Hungarian Grand Prix",9448,1086,852,213,22,16,1:19.240,\N,\N,1086,852,213,16,19,0.0,68,16,188.795,852,tsunoda
1086,2022,11,"Hungarian Grand Prix",9440,1086,822,51,77,8,1:18.935,1:18.445,1:18.157,1086,822,51,8,20,0.0,65,19,187.752,822,bottas
1087,2022,13,"Belgian Grand Prix",9453,1087,830,9,1,1,1:44.581,1:44.723,1:43.665,1087,830,9,14,1,26.0,44,1,230.575,830,max_verstappen
1087,2022,13,"Belgian Grand Prix",9455,1087,815,9,11,3,1:45.377,1:44.794,1:44.462,1087,815,9,2,2,18.0,44,3,227.640,815,perez
1087,2022,13,"Belgian Grand Prix",9454,1087,832,6,55,2,1:45.050,1:45.418,1:44.297,1087,832,6,1,3,15.0,44,7,225.174,832,sainz
1087,2022,13,"Belgian Grand Prix",9460,1087,847,131,63,8,1:45.650,1:45.461,1:45.776,1087,847,131,5,4,12.0,44,4,227.581,847,russell
1087,2022,13,"Belgian Grand Prix",9458,1087,4,214,14,6,1:46.075,1:45.552,1:45.368,1087,4,214,3,5,10.0,44,13,223.397,4,alonso
1087,2022,13,"Belgian Grand Prix",9456,1087,844,6,16,4,1:45.572,1:44.551,1:44.553,1087,844,6,15,6,8.0,44,2,229.255,844,leclerc
1087,2022,13,"Belgian Grand Prix",9457,1087,839,214,31,5,1:46.039,1:45.475,1:45.180,1087,839,214,16,7,6.0,44,6,225.698,839,ocon
1087,2022,13,"Belgian Grand Prix",9468,1087,20,117,5,16,1:46.344,\N,\N,1087,20,117,10,8,4.0,44,11,224.098,20,vettel
1087,2022,13,"Belgian Grand Prix",9464,1087,842,213,10,12,1:46.183,1:45.827,\N,1087,842,213,0,9,2.0,44,15,223.132,842,gasly
1087,2022,13,"Belgian Grand Prix",9461,1087,848,3,23,9,1:45.672,1:45.675,1:45.837,1087,848,3,6,10,1.0,44,16,223.027,848,albon
1087,2022,13,"Belgian Grand Prix",9466,1087,840,117,18,14,1:46.256,1:46.611,\N,1087,840,117,9,11,0.0,44,14,223.373,840,stroll
1087,2022,13,"Belgian Grand Prix",9462,1087,846,1,4,10,1:45.745,1:45.603,1:46.178,1087,846,1,17,12,0.0,44,5,225.777,846,norris
1087,2022,13,"Belgian Grand Prix",9471,1087,852,213,22,19,1:46.692,\N,\N,1087,852,213,0,13,0.0,44,10,224.255,852,tsunoda
1087,2022,13,"Belgian Grand Prix",9465,1087,855,51,24,13,1:46.178,1:46.085,\N,1087,855,51,18,14,0.0,44,9,224.493,855,zhou
1087,2022,13,"Belgian Grand Prix",9463,1087,817,1,3,11,1:46.212,1:45.767,\N,1087,817,1,7,15,0.0,44,17,222.978,817,ricciardo
1087,2022,13,"Belgian Grand Prix",9470,1087,825,210,20,18,1:46.557,\N,\N,1087,825,210,12,16,0.0,43,18,222.482,825,kevin_magnussen
1087,2022,13,"Belgian Grand Prix",9467,1087,854,210,47,15,1:46.342,1:47.718,\N,1087,854,210,19,17,0.0,43,12,223.837,854,mick_schumacher
1087,2022,13,"Belgian Grand Prix",9469,1087,849,3,6,17,1:46.401,\N,\N,1087,849,3,11,18,0.0,43,8,224.615,849,latifi
1087,2022,13,"Belgian Grand Prix",9472,1087,822,51,77,20,1:47.866,\N,\N,1087,822,51,13,19,0.0,1,0,\N,822,bottas
1087,2022,13,"Belgian Grand Prix",9459,1087,1,131,44,7,1:45.736,1:45.420,1:45.503,1087,1,131,4,20,0.0,0,0,\N,1,hamilton
1088,2022,39,"Dutch Grand Prix",9473,1088,830,9,1,1,1:11.317,1:10.927,1:10.342,1088,830,9,1,1,26.0,72,1,208.173,830,max_verstappen
1088,2022,39,"Dutch Grand Prix",9478,1088,847,131,63,6,1:11.561,1:10.824,1:11.147,1088,847,131,6,2,18.0,72,2,208.119,847,russell
1088,2022,39,"Dutch Grand Prix",9474,1088,844,6,16,2,1:11.443,1:10.988,1:10.363,1088,844,6,2,3,15.0,72,6,206.044,844,leclerc
1088,2022,39,"Dutch Grand Prix",9476,1088,1,131,44,4,1:11.331,1:11.075,1:10.648,1088,1,131,4,4,12.0,72,3,207.604,1,hamilton
1088,2022,39,"Dutch Grand Prix",9477,1088,815,9,11,5,1:11.641,1:11.314,1:11.077,1088,815,9,5,5,10.0,72,5,206.069,815,perez
1088,2022,39,"Dutch Grand Prix",9485,1088,4,214,14,13,1:11.667,1:11.613,\N,1088,4,214,13,6,8.0,72,4,206.792,4,alonso
1088,2022,39,"Dutch Grand Prix",9479,1088,846,1,4,7,1:11.556,1:11.116,1:11.174,1088,846,1,7,7,6.0,72,8,205.236,846,norris
1088,2022,39,"Dutch Grand Prix",9475,1088,832,6,55,3,1:11.767,1:10.814,1:10.434,1088,832,6,3,8,4.0,72,7,205.409,832,sainz
1088,2022,39,"Dutch Grand Prix",9484,1088,839,214,31,12,1:11.748,1:11.605,\N,1088,839,214,12,9,2.0,72,11,204.203,839,ocon
1088,2022,39,"Dutch Grand Prix",9482,1088,840,117,18,10,1:11.568,1:11.416,\N,1088,840,117,10,10,1.0,72,10,204.314,840,stroll
1088,2022,39,"Dutch Grand Prix",9483,1088,842,213,10,11,1:11.705,1:11.512,\N,1088,842,213,11,11,0.0,72,12,203.983,842,gasly
1088,2022,39,"Dutch Grand Prix",9487,1088,848,3,23,15,1:11.695,1:11.802,\N,1088,848,3,15,12,0.0,72,15,202.986,848,albon
1088,2022,39,"Dutch Grand Prix",9480,1088,854,210,47,8,1:11.741,1:11.420,1:11.442,1088,854,210,8,13,0.0,72,13,203.798,854,mick_schumacher
1088,2022,39,"Dutch Grand Prix",9491,1088,20,117,5,19,1:12.391,\N,\N,1088,20,117,19,14,0.0,72,9,204.808,20,vettel
1088,2022,39,"Dutch Grand Prix",9490,1088,825,210,20,18,1:12.319,\N,\N,1088,825,210,18,15,0.0,72,14,203.431,825,kevin_magnussen
1088,2022,39,"Dutch Grand Prix",9486,1088,855,51,24,14,1:11.826,1:11.704,\N,1088,855,51,14,16,0.0,72,17,201.901,855,zhou
1088,2022,39,"Dutch Grand Prix",9489,1088,817,1,3,17,1:12.081,\N,\N,1088,817,1,17,17,0.0,72,16,202.871,817,ricciardo
1088,2022,39,"Dutch Grand Prix",9492,1088,849,3,6,20,1:13.353,\N,\N,1088,849,3,20,18,0.0,71,18,201.567,849,latifi
1088,2022,39,"Dutch Grand Prix",9488,1088,822,51,77,16,1:11.961,\N,\N,1088,822,51,16,19,0.0,53,19,199.526,822,bottas
1088,2022,39,"Dutch Grand Prix",9481,1088,852,213,22,9,1:11.427,1:11.428,1:12.556,1088,852,213,9,20,0.0,43,20,198.765,852,tsunoda
1089,2022,14,"Italian Grand Prix",9494,1089,830,9,1,2,1:20.922,1:21.265,1:20.306,1089,830,9,7,1,25.0,53,6,246.088,830,max_verstappen
1089,2022,14,"Italian Grand Prix",9493,1089,844,6,16,1,1:21.280,1:21.208,1:20.161,1089,844,6,1,2,18.0,53,2,247.282,844,leclerc
1089,2022,14,"Italian Grand Prix",9498,1089,847,131,63,6,1:21.785,1:21.747,1:21.542,1089,847,131,2,3,15.0,53,7,244.522,847,russell
1089,2022,14,"Italian Grand Prix",9495,1089,832,6,55,3,1:21.348,1:20.878,1:20.429,1089,832,6,18,4,12.0,53,4,246.960,832,sainz
1089,2022,14,"Italian Grand Prix",9497,1089,1,131,44,5,1:22.048,1:21.708,1:21.524,1089,1,131,19,5,10.0,53,3,246.995,1,hamilton
1089,2022,14,"Italian Grand Prix",9496,1089,815,9,11,4,1:21.495,1:21.358,1:21.206,1089,815,9,13,6,9.0,53,1,248.182,815,perez
1089,2022,14,"Italian Grand Prix",9499,1089,846,1,4,7,1:22.130,1:21.831,1:21.584,1089,846,1,3,7,6.0,53,5,246.167,846,norris
1089,2022,14,"Italian Grand Prix",9501,1089,842,213,10,9,1:22.010,1:22.062,1:22.648,1089,842,213,5,8,4.0,53,14,240.489,842,gasly
1089,2022,14,"Italian Grand Prix",9505,1089,856,3,45,13,1:22.567,1:22.471,\N,1089,856,3,8,9,2.0,53,13,240.750,856,de_vries
1089,2022,14,"Italian Grand Prix",9506,1089,855,51,24,14,1:22.003,1:22.577,\N,1089,855,51,9,10,1.0,53,10,241.484,855,zhou
1089,2022,14,"Italian Grand Prix",9503,1089,839,214,31,11,1:22.166,1:22.130,\N,1089,839,214,14,11,0.0,53,11,240.837,839,ocon
1089,2022,14,"Italian Grand Prix",9512,1089,854,210,47,20,1:23.005,\N,\N,1089,854,210,17,12,0.0,53,8,244.493,854,mick_schumacher
1089,2022,14,"Italian Grand Prix",9504,1089,822,51,77,12,1:22.254,1:22.235,\N,1089,822,51,15,13,0.0,52,9,243.329,822,bottas
1089,2022,14,"Italian Grand Prix",9507,1089,852,213,22,15,1:22.020,\N,\N,1089,852,213,20,14,0.0,52,17,240.105,852,tsunoda
1089,2022,14,"Italian Grand Prix",9508,1089,849,3,6,16,1:22.587,\N,\N,1089,849,3,10,15,0.0,52,15,240.268,849,latifi
1089,2022,14,"Italian Grand Prix",9511,1089,825,210,20,19,1:22.908,\N,\N,1089,825,210,16,16,0.0,52,16,240.268,825,kevin_magnussen
1089,2022,14,"Italian Grand Prix",9500,1089,817,1,3,8,1:22.139,1:21.855,1:21.925,1089,817,1,4,17,0.0,45,12,240.809,817,ricciardo
1089,2022,14,"Italian Grand Prix",9510,1089,840,117,18,18,1:22.748,\N,\N,1089,840,117,12,18,0.0,39,19,238.430,840,stroll
1089,2022,14,"Italian Grand Prix",9502,1089,4,214,14,10,1:22.089,1:21.861,\N,1089,4,214,6,19,0.0,31,18,239.152,4,alonso
1089,2022,14,"Italian Grand Prix",9509,1089,20,117,5,17,1:22.636,\N,\N,1089,20,117,11,20,0.0,10,20,238.337,20,vettel
1091,2022,15,"Singapore Grand Prix",9514,1091,815,9,11,2,1:54.404,1:52.818,1:49.434,1091,815,9,2,1,25.0,59,2,168.509,815,perez
1091,2022,15,"Singapore Grand Prix",9513,1091,844,6,16,1,1:54.129,1:52.343,1:49.412,1091,844,6,1,2,18.0,59,4,167.598,844,leclerc
1091,2022,15,"Singapore Grand Prix",9516,1091,832,6,55,4,1:54.559,1:53.219,1:49.583,1091,832,6,4,3,15.0,59,3,168.122,832,sainz
1091,2022,15,"Singapore Grand Prix",9518,1091,846,1,4,6,1:55.914,1:53.942,1:50.584,1091,846,1,6,4,12.0,59,6,166.893,846,norris
1091,2022,15,"Singapore Grand Prix",9529,1091,817,1,3,17,1:56.226,\N,\N,1091,817,1,16,5,10.0,59,12,164.196,817,ricciardo
1091,2022,15,"Singapore Grand Prix",9524,1091,840,117,18,12,1:55.629,1:54.211,\N,1091,840,117,11,6,8.0,59,7,165.272,840,stroll
1091,2022,15,"Singapore Grand Prix",9520,1091,830,9,1,8,1:53.057,1:52.723,1:51.395,1091,830,9,8,7,6.0,59,5,167.000,830,max_verstappen
1091,2022,15,"Singapore Grand Prix",9526,1091,20,117,5,14,1:55.602,1:54.380,\N,1091,20,117,13,8,4.0,59,11,164.696,20,vettel
1091,2022,15,"Singapore Grand Prix",9515,1091,1,131,44,3,1:53.161,1:52.691,1:49.466,1091,1,131,3,9,2.0,59,10,164.766,1,hamilton
1091,2022,15,"Singapore Grand Prix",9519,1091,842,213,10,7,1:55.606,1:53.546,1:51.211,1091,842,213,7,10,1.0,59,9,164.845,842,gasly
1091,2022,15,"Singapore Grand Prix",9528,1091,822,51,77,16,1:56.083,\N,\N,1091,822,51,15,11,0.0,59,13,162.937,822,bottas
1091,2022,15,"Singapore Grand Prix",9521,1091,825,210,20,9,1:55.103,1:54.006,1:51.573,1091,825,210,9,12,0.0,59,14,162.641,825,kevin_magnussen
1091,2022,15,"Singapore Grand Prix",9525,1091,854,210,47,13,1:55.736,1:54.370,\N,1091,854,210,12,13,0.0,58,8,165.262,854,mick_schumacher
1091,2022,15,"Singapore Grand Prix",9523,1091,847,131,63,11,1:54.633,1:54.012,\N,1091,847,131,0,14,0.0,57,1,171.211,847,russell
1091,2022,15,"Singapore Grand Prix",9522,1091,852,213,22,10,1:55.314,1:53.848,1:51.983,1091,852,213,10,15,0.0,34,15,153.532,852,tsunoda
1091,2022,15,"Singapore Grand Prix",9530,1091,839,214,31,18,1:56.337,\N,\N,1091,839,214,17,16,0.0,26,17,150.504,839,ocon
1091,2022,15,"Singapore Grand Prix",9531,1091,848,3,23,19,1:56.985,\N,\N,1091,848,3,18,17,0.0,25,18,149.251,848,albon
1091,2022,15,"Singapore Grand Prix",9517,1091,4,214,14,5,1:55.360,1:53.127,1:49.966,1091,4,214,5,18,0.0,20,16,151.306,4,alonso
1091,2022,15,"Singapore Grand Prix",9532,1091,849,3,6,20,1:57.532,\N,\N,1091,849,3,19,19,0.0,7,20,145.135,849,latifi
1091,2022,15,"Singapore Grand Prix",9527,1091,855,51,24,15,1:55.375,1:55.518,\N,1091,855,51,14,20,0.0,6,19,145.168,855,zhou
1092,2022,22,"Japanese Grand Prix",9533,1092,830,9,1,1,1:30.224,1:30.346,1:29.304,1092,830,9,1,1,25.0,28,4,199.266,830,max_verstappen
1092,2022,22,"Japanese Grand Prix",9536,1092,815,9,11,4,1:30.622,1:29.925,1:29.709,1092,815,9,4,2,18.0,28,9,196.995,815,perez
1092,2022,22,"Japanese Grand Prix",9534,1092,844,6,16,2,1:30.402,1:30.486,1:29.314,1092,844,6,2,3,15.0,28,3,200.070,844,leclerc
1092,2022,22,"Japanese Grand Prix",9537,1092,839,214,31,5,1:30.696,1:30.357,1:30.165,1092,839,214,5,4,12.0,28,11,196.184,839,ocon
1092,2022,22,"Japanese Grand Prix",9538,1092,1,131,44,6,1:30.906,1:30.443,1:30.261,1092,1,131,6,5,10.0,28,7,198.097,1,hamilton
1092,2022,22,"Japanese Grand Prix",9541,1092,20,117,5,9,1:31.256,1:30.656,1:30.554,1092,20,117,9,6,8.0,28,12,195.441,20,vettel
1092,2022,22,"Japanese Grand Prix",9539,1092,4,214,14,7,1:30.603,1:30.343,1:30.322,1092,4,214,7,7,6.0,28,2,200.218,4,alonso
1092,2022,22,"Japanese Grand Prix",9540,1092,847,131,63,8,1:30.865,1:30.465,1:30.389,1092,847,131,8,8,4.0,28,13,195.368,847,russell
1092,2022,22,"Japanese Grand Prix",9552,1092,849,3,6,20,1:31.511,\N,\N,1092,849,3,20,9,2.0,28,18,192.904,849,latifi
1092,2022,22,"Japanese Grand Prix",9542,1092,846,1,4,10,1:30.881,1:30.473,1:31.003,1092,846,1,10,10,1.0,28,17,193.253,846,norris
1092,2022,22,"Japanese Grand Prix",9543,1092,817,1,3,11,1:30.880,1:30.659,\N,1092,817,1,11,11,0.0,28,15,193.848,817,ricciardo
1092,2022,22,"Japanese Grand Prix",9551,1092,840,117,18,19,1:31.419,\N,\N,1092,840,117,19,12,0.0,28,5,198.709,840,stroll
1092,2022,22,"Japanese Grand Prix",9545,1092,852,213,22,13,1:31.130,1:30.808,\N,1092,852,213,13,13,0.0,28,8,197.418,852,tsunoda
1092,2022,22,"Japanese Grand Prix",9550,1092,825,210,20,18,1:31.352,\N,\N,1092,825,210,18,14,0.0,28,16,193.437,825,kevin_magnussen
1092,2022,22,"Japanese Grand Prix",9544,1092,822,51,77,12,1:31.226,1:30.709,\N,1092,822,51,12,15,0.0,28,14,193.889,822,bottas
1092,2022,22,"Japanese Grand Prix",9546,1092,855,51,24,14,1:30.894,1:30.953,\N,1092,855,51,14,16,0.0,28,1,200.220,855,zhou
1092,2022,22,"Japanese Grand Prix",9547,1092,854,210,47,15,1:31.152,1:31.439,\N,1092,854,210,15,17,0.0,28,6,198.366,854,mick_schumacher
1092,2022,22,"Japanese Grand Prix",9549,1092,842,213,10,17,1:31.322,\N,\N,1092,842,213,17,18,0.0,28,10,196.210,842,gasly
1092,2022,22,"Japanese Grand Prix",9535,1092,832,6,55,3,1:30.336,1:30.444,1:29.361,1092,832,6,3,19,0.0,0,0,\N,832,sainz
1092,2022,22,"Japanese Grand Prix",9548,1092,848,3,23,16,1:31.311,\N,\N,1092,848,3,16,20,0.0,0,0,\N,848,albon
1093,2022,69,"United States Grand Prix",9555,1093,830,9,1,3,1:35.864,1:35.294,1:34.448,1093,830,9,2,1,25.0,56,2,199.383,830,max_verstappen
1093,2022,69,"United States Grand Prix",9557,1093,1,131,44,5,1:36.148,1:35.732,1:34.947,1093,1,131,3,2,18.0,56,5,198.805,1,hamilton
1093,2022,69,"United States Grand Prix",9554,1093,844,6,16,2,1:35.795,1:35.246,1:34.421,1093,844,6,12,3,15.0,56,4,199.003,844,leclerc
1093,2022,69,"United States Grand Prix",9556,1093,815,9,11,4,1:36.163,1:35.864,1:34.645,1093,815,9,9,4,12.0,56,3,199.339,815,perez
1093,2022,69,"United States Grand Prix",9558,1093,847,131,63,6,1:36.195,1:35.692,1:34.988,1093,847,131,4,5,11.0,56,1,200.902,847,russell
1093,2022,69,"United States Grand Prix",9560,1093,846,1,4,8,1:36.465,1:36.341,1:35.690,1093,846,1,6,6,8.0,56,7,195.878,846,norris
1093,2022,69,"United States Grand Prix",9561,1093,4,214,14,9,1:36.446,1:35.988,1:35.876,1093,4,214,14,7,6.0,56,8,195.461,4,alonso
1093,2022,69,"United States Grand Prix",9564,1093,20,117,5,12,1:36.695,1:36.398,\N,1093,20,117,10,8,4.0,56,16,193.540,20,vettel
1093,2022,69,"United States Grand Prix",9568,1093,825,210,20,16,1:36.949,\N,\N,1093,825,210,13,9,2.0,56,11,194.184,825,kevin_magnussen
1093,2022,69,"United States Grand Prix",9567,1093,852,213,22,15,1:36.808,1:37.147,\N,1093,852,213,19,10,1.0,56,6,196.031,852,tsunoda
1093,2022,69,"United States Grand Prix",9570,1093,839,214,31,18,1:37.068,\N,\N,1093,839,214,0,11,0.0,56,13,193.827,839,ocon
1093,2022,69,"United States Grand Prix",9566,1093,855,51,24,14,1:36.656,1:36.970,\N,1093,855,51,18,12,0.0,56,15,193.682,855,zhou
1093,2022,69,"United States Grand Prix",9563,1093,848,3,23,11,1:36.932,1:36.368,\N,1093,848,3,8,13,0.0,56,9,195.200,848,albon
1093,2022,69,"United States Grand Prix",9565,1093,842,213,10,13,1:36.577,1:36.740,\N,1093,842,213,11,14,0.0,56,12,193.967,842,gasly
1093,2022,69,"United States Grand Prix",9571,1093,854,210,47,19,1:37.111,\N,\N,1093,854,210,16,15,0.0,56,10,194.951,854,mick_schumacher
1093,2022,69,"United States Grand Prix",9569,1093,817,1,3,17,1:37.046,\N,\N,1093,817,1,15,16,0.0,56,14,193.778,817,ricciardo
1093,2022,69,"United States Grand Prix",9572,1093,849,3,6,20,1:37.244,\N,\N,1093,849,3,17,17,0.0,56,19,191.784,849,latifi
1093,2022,69,"United States Grand Prix",9559,1093,840,117,18,7,1:36.860,1:36.032,1:35.598,1093,840,117,5,18,0.0,21,17,192.537,840,stroll
1093,2022,69,"United States Grand Prix",9562,1093,822,51,77,10,1:36.746,1:36.321,1:36.319,1093,822,51,7,19,0.0,16,18,191.958,822,bottas
1093,2022,69,"United States Grand Prix",9553,1093,832,6,55,1,1:35.297,1:35.590,1:34.356,1093,832,6,1,20,0.0,1,0,\N,832,sainz
1094,2022,32,"Mexico City Grand Prix",9573,1094,830,9,1,1,1:19.222,1:18.566,1:17.775,1094,830,9,1,1,25.0,71,4,188.850,830,max_verstappen
1094,2022,32,"Mexico City Grand Prix",9575,1094,1,131,44,3,1:19.169,1:18.552,1:18.084,1094,1,131,3,2,18.0,71,5,188.813,1,hamilton
1094,2022,32,"Mexico City Grand Prix",9576,1094,815,9,11,4,1:19.706,1:18.615,1:18.128,1094,815,9,4,3,15.0,71,2,189.476,815,perez
1094,2022,32,"Mexico City Grand Prix",9574,1094,847,131,63,2,1:19.583,1:18.565,1:18.079,1094,847,131,2,4,13.0,71,1,193.310,847,russell
1094,2022,32,"Mexico City Grand Prix",9577,1094,832,6,55,5,1:19.566,1:18.560,1:18.351,1094,832,6,5,5,10.0,71,6,188.498,832,sainz
1094,2022,32,"Mexico City Grand Prix",9579,1094,844,6,16,7,1:19.505,1:19.109,1:18.555,1094,844,6,7,6,8.0,71,10,187.576,844,leclerc
1094,2022,32,"Mexico City Grand Prix",9583,1094,817,1,3,11,1:20.279,1:19.325,\N,1094,817,1,11,7,6.0,70,3,188.905,817,ricciardo
1094,2022,32,"Mexico City Grand Prix",9582,1094,839,214,31,10,1:19.945,1:19.081,1:19.010,1094,839,214,10,8,4.0,70,14,186.054,839,ocon
1094,2022,32,"Mexico City Grand Prix",9580,1094,846,1,4,8,1:19.857,1:19.119,1:18.721,1094,846,1,8,9,2.0,70,17,185.779,846,norris
1094,2022,32,"Mexico City Grand Prix",9578,1094,822,51,77,6,1:19.523,1:18.762,1:18.401,1094,822,51,6,10,1.0,70,16,185.866,822,bottas
1094,2022,32,"Mexico City Grand Prix",9586,1094,842,213,10,14,1:20.256,1:19.672,\N,1094,842,213,14,11,0.0,70,8,188.319,842,gasly
1094,2022,32,"Mexico City Grand Prix",9591,1094,848,3,23,19,1:20.859,\N,\N,1094,848,3,17,12,0.0,70,12,186.873,848,albon
1094,2022,32,"Mexico City Grand Prix",9584,1094,855,51,24,12,1:20.283,1:19.476,\N,1094,855,51,12,13,0.0,70,7,188.358,855,zhou
1094,2022,32,"Mexico City Grand Prix",9589,1094,20,117,5,17,1:20.419,\N,\N,1094,20,117,16,14,0.0,70,13,186.486,20,vettel
1094,2022,32,"Mexico City Grand Prix",9590,1094,840,117,18,18,1:20.520,\N,\N,1094,840,117,20,15,0.0,70,9,187.895,840,stroll
1094,2022,32,"Mexico City Grand Prix",9588,1094,854,210,47,16,1:20.419,\N,\N,1094,854,210,15,16,0.0,70,19,185.248,854,mick_schumacher
1094,2022,32,"Mexico City Grand Prix",9587,1094,825,210,20,15,1:20.293,1:19.833,\N,1094,825,210,19,17,0.0,70,15,186.007,825,kevin_magnussen
1094,2022,32,"Mexico City Grand Prix",9592,1094,849,3,6,20,1:21.167,\N,\N,1094,849,3,18,18,0.0,69,20,185.098,849,latifi
1094,2022,32,"Mexico City Grand Prix",9581,1094,4,214,14,9,1:20.006,1:19.272,1:18.939,1094,4,214,9,19,0.0,63,11,186.981,4,alonso
1094,2022,32,"Mexico City Grand Prix",9585,1094,852,213,22,13,1:19.907,1:19.589,\N,1094,852,213,13,20,0.0,50,18,185.777,852,tsunoda
1095,2022,18,"Brazilian Grand Prix",9595,1095,847,131,63,3,1:14.427,1:11.318,1:12.059,1095,847,131,1,1,26.0,71,1,210.237,847,russell
1095,2022,18,"Brazilian Grand Prix",9600,1095,1,131,44,8,1:13.403,1:11.539,1:12.611,1095,1,131,2,2,18.0,71,2,209.791,1,hamilton
1095,2022,18,"Brazilian Grand Prix",9597,1095,832,6,55,5,1:14.680,1:10.890,1:12.357,1095,832,6,7,3,15.0,71,3,209.760,832,sainz
1095,2022,18,"Brazilian Grand Prix",9602,1095,844,6,16,10,1:14.486,1:10.950,,1095,844,6,5,4,12.0,71,6,208.912,844,leclerc
1095,2022,18,"Brazilian Grand Prix",9599,1095,4,214,14,7,1:13.542,1:11.394,1:12.504,1095,4,214,17,5,10.0,71,4,209.163,4,alonso
1095,2022,18,"Brazilian Grand Prix",9594,1095,830,9,1,2,1:13.625,1:10.881,1:11.877,1095,830,9,3,6,8.0,71,5,209.076,830,max_verstappen
1095,2022,18,"Brazilian Grand Prix",9601,1095,815,9,11,9,1:13.613,1:11.456,1:15.601,1095,815,9,4,7,6.0,71,7,208.828,815,perez
1095,2022,18,"Brazilian Grand Prix",9598,1095,839,214,31,6,1:14.663,1:11.587,1:12.425,1095,839,214,16,8,4.0,71,9,206.575,839,ocon
1095,2022,18,"Brazilian Grand Prix",9609,1095,822,51,77,18,1:15.486,\N,\N,1095,822,51,14,9,2.0,71,14,205.432,822,bottas
1095,2022,18,"Brazilian Grand Prix",9612,1095,840,117,18,15,1:14.398,1:12.210,\N,1095,840,117,15,10,1.0,71,8,207.299,840,stroll
1095,2022,18,"Brazilian Grand Prix",9605,1095,20,117,5,13,1:13.597,1:11.678,,1095,20,117,9,11,0.0,71,15,205.328,20,vettel
1095,2022,18,"Brazilian Grand Prix",9608,1095,855,51,24,17,1:15.197,\N,\N,1095,855,51,13,12,0.0,71,17,204.643,855,zhou
1095,2022,18,"Brazilian Grand Prix",9611,1095,854,210,47,20,1:16.361,\N,\N,1095,854,210,12,13,0.0,71,10,206.142,854,mick_schumacher
1095,2022,18,"Brazilian Grand Prix",9604,1095,842,213,10,12,1:14.371,1:11.675,,1095,842,213,10,14,0.0,71,12,205.934,842,gasly
1095,2022,18,"Brazilian Grand Prix",9603,1095,848,3,23,11,1:14.324,1:11.631,,1095,848,3,19,15,0.0,71,16,205.155,848,albon
1095,2022,18,"Brazilian Grand Prix",9607,1095,849,3,6,16,1:15.095,\N,\N,1095,849,3,18,16,0.0,71,11,205.934,849,latifi
1095,2022,18,"Brazilian Grand Prix",9610,1095,852,213,22,19,1:16.264,\N,\N,1095,852,213,0,17,0.0,70,13,205.440,852,tsunoda
1095,2022,18,"Brazilian Grand Prix",9596,1095,846,1,4,4,1:13.106,1:11.377,1:12.263,1095,846,1,6,18,0.0,50,18,204.500,846,norris
1095,2022,18,"Brazilian Grand Prix",9593,1095,825,210,20,1,1:13.954,1:11.410,1:11.674,1095,825,210,8,19,0.0,0,0,\N,825,kevin_magnussen
1095,2022,18,"Brazilian Grand Prix",9606,1095,817,1,3,14,1:14.931,1:12.140,,1095,817,1,11,20,0.0,0,0,\N,817,ricciardo
1096,2022,24,"Abu Dhabi Grand Prix",9613,1096,830,9,1,1,1:24.754,1:24.622,1:23.824,1096,830,9,1,1,25.0,58,6,212.676,830,max_verstappen
1096,2022,24,"Abu Dhabi Grand Prix",9615,1096,844,6,16,3,1:25.211,1:24.517,1:24.092,1096,844,6,3,2,18.0,58,10,211.901,844,leclerc
1096,2022,24,"Abu Dhabi Grand Prix",9614,1096,815,9,11,2,1:24.820,1:24.419,1:24.052,1096,815,9,2,3,15.0,58,4,213.680,815,perez
1096,2022,24,"Abu Dhabi Grand Prix",9616,1096,832,6,55,4,1:25.090,1:24.521,1:24.242,1096,832,6,4,4,12.0,58,3,213.904,832,sainz
1096,2022,24,"Abu Dhabi Grand Prix",9618,1096,847,131,63,6,1:25.545,1:24.940,1:24.511,1096,847,131,6,5,10.0,58,2,214.007,847,russell
1096,2022,24,"Abu Dhabi Grand Prix",9619,1096,846,1,4,7,1:25.387,1:24.903,1:24.769,1096,846,1,7,6,9.0,58,1,215.085,846,norris
1096,2022,24,"Abu Dhabi Grand Prix",9620,1096,839,214,31,8,1:25.735,1:25.007,1:24.830,1096,839,214,8,7,6.0,58,5,212.817,839,ocon
1096,2022,24,"Abu Dhabi Grand Prix",9626,1096,840,117,18,14,1:25.741,1:25.359,\N,1096,840,117,14,8,4.0,58,9,212.135,840,stroll
